年月,銀行,銀行類別,項目,數值
10206,總計,全體總和,餘額,238426000000
10206,總計,全體總和,本行,4786321000000
10206,總計,全體總和,他行,48757000000
10206,臺灣銀行,本國銀行,餘額,790000000
10206,臺灣銀行,本國銀行,本行,613358000000
10206,臺灣銀行,本國銀行,他行,16925000000
10206,臺灣土地銀行,本國銀行,餘額,2394000000
10206,臺灣土地銀行,本國銀行,本行,196622000000
10206,臺灣土地銀行,本國銀行,他行,63000000
10206,合作金庫商業銀行,本國銀行,餘額,2441000000
10206,合作金庫商業銀行,本國銀行,本行,451938000000
10206,合作金庫商業銀行,本國銀行,他行,0
10206,第一商業銀行,本國銀行,餘額,11685000000
10206,第一商業銀行,本國銀行,本行,258000000
10206,第一商業銀行,本國銀行,他行,2414000000
10206,華南商業銀行,本國銀行,餘額,3094000000
10206,華南商業銀行,本國銀行,本行,284797000000
10206,華南商業銀行,本國銀行,他行,3000000000
10206,彰化商業銀行,本國銀行,餘額,7365000000
10206,彰化商業銀行,本國銀行,本行,173798000000
10206,彰化商業銀行,本國銀行,他行,4621000000
10206,上海商業儲蓄銀行,本國銀行,餘額,4521000000
10206,上海商業儲蓄銀行,本國銀行,本行,111884000000
10206,上海商業儲蓄銀行,本國銀行,他行,6353000000
10206,台北富邦銀行,本國銀行,餘額,16337000000
10206,台北富邦銀行,本國銀行,本行,175317000000
10206,台北富邦銀行,本國銀行,他行,3808000000
10206,國泰世華商業銀行,本國銀行,餘額,6893000000
10206,國泰世華商業銀行,本國銀行,本行,487871000000
10206,國泰世華商業銀行,本國銀行,他行,0
10206,中國輸出入銀行,本國銀行,餘額,0
10206,中國輸出入銀行,本國銀行,本行,6500000000
10206,中國輸出入銀行,本國銀行,他行,0
10206,高雄銀行,本國銀行,餘額,1769000000
10206,高雄銀行,本國銀行,本行,8801000000
10206,高雄銀行,本國銀行,他行,0
10206,兆豐國際商業銀行,本國銀行,餘額,1395000000
10206,兆豐國際商業銀行,本國銀行,本行,144450000000
10206,兆豐國際商業銀行,本國銀行,他行,502000000
10206,花旗,本國銀行,餘額,167000000
10206,花旗,本國銀行,本行,159376000000
10206,花旗,本國銀行,他行,0
10206,澳盛,本國銀行,餘額,500000000
10206,澳盛,本國銀行,本行,48499000000
10206,澳盛,本國銀行,他行,0
10206,中華開發工業銀行,本國銀行,餘額,0
10206,中華開發工業銀行,本國銀行,本行,0
