年月,銀行,銀行類別,項目,數值
None,總,國內銀行,活期存款,6786470000000
None,總,國內銀行,定期存款,10496978000000
None,總,國內銀行,外匯總存款,2560198000000
None,總,國內銀行,公股存款與其他,497978000000
None,中央信託局,國內銀行,活期存款,67217000000
None,中央信託局,國內銀行,定期存款,88122000000
None,中央信託局,國內銀行,外匯總存款,16359000000
None,中央信託局,國內銀行,公股存款與其他,0
None,臺灣銀行,國內銀行,活期存款,440846000000
None,臺灣銀行,國內銀行,定期存款,1346370000000
None,臺灣銀行,國內銀行,外匯總存款,172445000000
None,臺灣銀行,國內銀行,公股存款與其他,212888000000
None,臺灣土地銀行,國內銀行,活期存款,323358000000
None,臺灣土地銀行,國內銀行,定期存款,963355000000
None,臺灣土地銀行,國內銀行,外匯總存款,53483000000
None,臺灣土地銀行,國內銀行,公股存款與其他,137703000000
None,合作金庫商業銀行,國內銀行,活期存款,597222000000
None,合作金庫商業銀行,國內銀行,定期存款,1074512000000
None,合作金庫商業銀行,國內銀行,外匯總存款,120146000000
None,合作金庫商業銀行,國內銀行,公股存款與其他,46474000000
None,第一商業銀行,國內銀行,活期存款,557631000000
None,第一商業銀行,國內銀行,定期存款,488870000000
None,第一商業銀行,國內銀行,外匯總存款,177666000000
None,第一商業銀行,國內銀行,公股存款與其他,16717000000
None,華南商業銀行,國內銀行,活期存款,599893000000
None,華南商業銀行,國內銀行,定期存款,473044000000
None,華南商業銀行,國內銀行,外匯總存款,206231000000
None,華南商業銀行,國內銀行,公股存款與其他,5626000000
None,彰化商業銀行,國內銀行,活期存款,474794000000
None,彰化商業銀行,國內銀行,定期存款,421595000000
None,彰化商業銀行,國內銀行,外匯總存款,126731000000
None,彰化商業銀行,國內銀行,公股存款與其他,2379000000
None,華僑商業銀行,國內銀行,活期存款,73807000000
None,華僑商業銀行,國內銀行,定期存款,101269000000
None,華僑商業銀行,國內銀行,外匯總存款,50737000000
None,華僑商業銀行,國內銀行,公股存款與其他,0
None,上海商業儲蓄銀行,國內銀行,活期存款,118316000000
None,上海商業儲蓄銀行,國內銀行,定期存款,136754000000
None,上海商業儲蓄銀行,國內銀行,外匯總存款,122068000000
None,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
None,台北富邦銀行,國內銀行,活期存款,340343000000
None,台北富邦銀行,國內銀行,定期存款,340763000000
None,台北富邦銀行,國內銀行,外匯總存款,104136000000
None,台北富邦銀行,國內銀行,公股存款與其他,28663000000
None,國泰世華商業銀行,國內銀行,活期存款,466950000000
None,國泰世華商業銀行,國內銀行,定期存款,443458000000
None,國泰世華商業銀行,國內銀行,外匯總存款,82322000000
None,國泰世華商業銀行,國內銀行,公股存款與其他,0
None,中國輸出入銀行,國內銀行,活期存款,0
None,中國輸出入銀行,國內銀行,定期存款,0
None,中國輸出入銀行,國內銀行,外匯總存款,0
None,中國輸出入銀行,國內銀行,公股存款與其他,0
None,高雄銀行,國內銀行,活期存款,46073000000
None,高雄銀行,國內銀行,定期存款,59692000000
None,高雄銀行,國內銀行,外匯總存款,5953000000
None,高雄銀行,國內銀行,公股存款與其他,8731000000
None,兆豐國際商業銀行,國內銀行,活期存款,308670000000
None,兆豐國際商業銀行,國內銀行,定期存款,326950000000
None,兆豐國際商業銀行,國內銀行,外匯總存款,439446000000
None,兆豐國際商業銀行,國內銀行,公股存款與其他,15026000000
None,中華開發工業銀行,國內銀行,活期存款,3147000000
None,中華開發工業銀行,國內銀行,定期存款,1559000000
None,中華開發工業銀行,國內銀行,外匯總存款,11247000000
None,中華開發工業銀行,國內銀行,公股存款與其他,0
None,臺灣工業銀行,國內銀行,活期存款,990000000
None,臺灣工業銀行,國內銀行,定期存款,34158000000
None,臺灣工業銀行,國內銀行,外匯總存款,12951000000
None,臺灣工業銀行,國內銀行,公股存款與其他,0
None,華泰商業銀行,國內銀行,活期存款,24530000000
None,華泰商業銀行,國內銀行,定期存款,60317000000
None,華泰商業銀行,國內銀行,外匯總存款,1181000000
None,華泰商業銀行,國內銀行,公股存款與其他,0
