年月,銀行,銀行類別,項目,數值,欄位名稱
9511,總計,全體總和,對中小企業,2780515000000,LN_SME
9511,總計,全體總和,佔放款%,17.03,LN_SME_RATE
9511,總計,全體總和,市佔率,100.0,MARKET_RATE
9511,中央信託局,本國銀行,對中小企業,3247000000,LN_SME
9511,中央信託局,本國銀行,佔放款%,1.6,LN_SME_RATE
9511,中央信託局,本國銀行,市佔率,0.12,MARKET_RATE
9511,中國農民銀行,本國銀行,對中小企業,0,LN_SME
9511,中國農民銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9511,中國農民銀行,本國銀行,市佔率,0.0,MARKET_RATE
9511,交通銀行,本國銀行,對中小企業,0,LN_SME
9511,交通銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9511,交通銀行,本國銀行,市佔率,0.0,MARKET_RATE
9511,臺灣銀行,本國銀行,對中小企業,133484000000,LN_SME
9511,臺灣銀行,本國銀行,佔放款%,9.55,LN_SME_RATE
9511,臺灣銀行,本國銀行,市佔率,4.8,MARKET_RATE
9511,臺灣土地銀行,本國銀行,對中小企業,146854000000,LN_SME
9511,臺灣土地銀行,本國銀行,佔放款%,10.97,LN_SME_RATE
9511,臺灣土地銀行,本國銀行,市佔率,5.28,MARKET_RATE
9511,合作金庫商業銀行,本國銀行,對中小企業,303786000000,LN_SME
9511,合作金庫商業銀行,本國銀行,佔放款%,18.08,LN_SME_RATE
9511,合作金庫商業銀行,本國銀行,市佔率,10.93,MARKET_RATE
9511,第一商業銀行,本國銀行,對中小企業,283889000000,LN_SME
9511,第一商業銀行,本國銀行,佔放款%,33.85,LN_SME_RATE
9511,第一商業銀行,本國銀行,市佔率,10.21,MARKET_RATE
9511,華南商業銀行,本國銀行,對中小企業,251075000000,LN_SME
9511,華南商業銀行,本國銀行,佔放款%,26.3,LN_SME_RATE
9511,華南商業銀行,本國銀行,市佔率,9.03,MARKET_RATE
9511,彰化商業銀行,本國銀行,對中小企業,194442000000,LN_SME
9511,彰化商業銀行,本國銀行,佔放款%,25.14,LN_SME_RATE
9511,彰化商業銀行,本國銀行,市佔率,6.99,MARKET_RATE
9511,華僑商業銀行,本國銀行,對中小企業,33784000000,LN_SME
9511,華僑商業銀行,本國銀行,佔放款%,20.3,LN_SME_RATE
9511,華僑商業銀行,本國銀行,市佔率,1.22,MARKET_RATE
9511,上海商業儲蓄銀行,本國銀行,對中小企業,62988000000,LN_SME
9511,上海商業儲蓄銀行,本國銀行,佔放款%,29.07,LN_SME_RATE
9511,上海商業儲蓄銀行,本國銀行,市佔率,2.27,MARKET_RATE
9511,台北富邦銀行,本國銀行,對中小企業,67900000000,LN_SME
9511,台北富邦銀行,本國銀行,佔放款%,11.99,LN_SME_RATE
9511,台北富邦銀行,本國銀行,市佔率,2.44,MARKET_RATE
9511,國泰世華商業銀行,本國銀行,對中小企業,61108000000,LN_SME
9511,國泰世華商業銀行,本國銀行,佔放款%,9.85,LN_SME_RATE
9511,國泰世華商業銀行,本國銀行,市佔率,2.2,MARKET_RATE
9511,中國輸出入銀行,本國銀行,對中小企業,3297000000,LN_SME
9511,中國輸出入銀行,本國銀行,佔放款%,15.98,LN_SME_RATE
9511,中國輸出入銀行,本國銀行,市佔率,0.12,MARKET_RATE
9511,高雄銀行,本國銀行,對中小企業,19578000000,LN_SME
9511,高雄銀行,本國銀行,佔放款%,19.29,LN_SME_RATE
9511,高雄銀行,本國銀行,市佔率,0.7,MARKET_RATE
9511,兆豐國際商業銀行,本國銀行,對中小企業,152509000000,LN_SME
9511,兆豐國際商業銀行,本國銀行,佔放款%,17.73,LN_SME_RATE
9511,兆豐國際商業銀行,本國銀行,市佔率,5.48,MARKET_RATE
9511,中華開發工業銀行,本國銀行,對中小企業,2709000000,LN_SME
9511,中華開發工業銀行,本國銀行,佔放款%,4.18,LN_SME_RATE
9511,中華開發工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
9511,臺灣工業銀行,本國銀行,對中小企業,4106000000,LN_SME
9511,臺灣工業銀行,本國銀行,佔放款%,9.0,LN_SME_RATE
9511,臺灣工業銀行,本國銀行,市佔率,0.15,MARKET_RATE
9511,華泰商業銀行,本國銀行,對中小企業,11464000000,LN_SME
9511,華泰商業銀行,本國銀行,佔放款%,14.99,LN_SME_RATE
