年月,銀行,銀行類別,項目,數值,欄位名稱
10011,總計,全體總和,對中小企業,4085480000000,LN_SME
10011,總計,全體總和,佔放款%,20.86,LN_SME_RATE
10011,總計,全體總和,市佔率,100.0,MARKET_RATE
10011,臺灣銀行,本國銀行,對中小企業,261861000000,LN_SME
10011,臺灣銀行,本國銀行,佔放款%,13.39,LN_SME_RATE
10011,臺灣銀行,本國銀行,市佔率,6.41,MARKET_RATE
10011,臺灣土地銀行,本國銀行,對中小企業,285897000000,LN_SME
10011,臺灣土地銀行,本國銀行,佔放款%,17.01,LN_SME_RATE
10011,臺灣土地銀行,本國銀行,市佔率,7.0,MARKET_RATE
10011,合作金庫商業銀行,本國銀行,對中小企業,479400000000,LN_SME
10011,合作金庫商業銀行,本國銀行,佔放款%,26.22,LN_SME_RATE
10011,合作金庫商業銀行,本國銀行,市佔率,11.73,MARKET_RATE
10011,第一商業銀行,本國銀行,對中小企業,501772000000,LN_SME
10011,第一商業銀行,本國銀行,佔放款%,41.43,LN_SME_RATE
10011,第一商業銀行,本國銀行,市佔率,12.28,MARKET_RATE
10011,華南商業銀行,本國銀行,對中小企業,348043000000,LN_SME
10011,華南商業銀行,本國銀行,佔放款%,28.0,LN_SME_RATE
10011,華南商業銀行,本國銀行,市佔率,8.52,MARKET_RATE
10011,彰化商業銀行,本國銀行,對中小企業,290849000000,LN_SME
10011,彰化商業銀行,本國銀行,佔放款%,28.16,LN_SME_RATE
10011,彰化商業銀行,本國銀行,市佔率,7.12,MARKET_RATE
10011,上海商業儲蓄銀行,本國銀行,對中小企業,125966000000,LN_SME
10011,上海商業儲蓄銀行,本國銀行,佔放款%,37.63,LN_SME_RATE
10011,上海商業儲蓄銀行,本國銀行,市佔率,3.08,MARKET_RATE
10011,台北富邦銀行,本國銀行,對中小企業,81746000000,LN_SME
10011,台北富邦銀行,本國銀行,佔放款%,10.03,LN_SME_RATE
10011,台北富邦銀行,本國銀行,市佔率,2.0,MARKET_RATE
10011,國泰世華商業銀行,本國銀行,對中小企業,105936000000,LN_SME
10011,國泰世華商業銀行,本國銀行,佔放款%,12.11,LN_SME_RATE
10011,國泰世華商業銀行,本國銀行,市佔率,2.59,MARKET_RATE
10011,中國輸出入銀行,本國銀行,對中小企業,6770000000,LN_SME
10011,中國輸出入銀行,本國銀行,佔放款%,13.57,LN_SME_RATE
