年月,銀行,銀行類別,項目,數值,欄位名稱
10005,總計,全體總和,對中小企業,3902570000000,LN_SME
10005,總計,全體總和,佔放款%,20.35,LN_SME_RATE
10005,總計,全體總和,市佔率,100.0,MARKET_RATE
10005,臺灣銀行,本國銀行,對中小企業,254897000000,LN_SME
10005,臺灣銀行,本國銀行,佔放款%,13.12,LN_SME_RATE
10005,臺灣銀行,本國銀行,市佔率,6.53,MARKET_RATE
10005,臺灣土地銀行,本國銀行,對中小企業,264769000000,LN_SME
10005,臺灣土地銀行,本國銀行,佔放款%,15.75,LN_SME_RATE
10005,臺灣土地銀行,本國銀行,市佔率,6.78,MARKET_RATE
10005,合作金庫商業銀行,本國銀行,對中小企業,450660000000,LN_SME
10005,合作金庫商業銀行,本國銀行,佔放款%,25.37,LN_SME_RATE
10005,合作金庫商業銀行,本國銀行,市佔率,11.55,MARKET_RATE
10005,第一商業銀行,本國銀行,對中小企業,487695000000,LN_SME
10005,第一商業銀行,本國銀行,佔放款%,41.87,LN_SME_RATE
10005,第一商業銀行,本國銀行,市佔率,12.5,MARKET_RATE
10005,華南商業銀行,本國銀行,對中小企業,322102000000,LN_SME
10005,華南商業銀行,本國銀行,佔放款%,27.01,LN_SME_RATE
10005,華南商業銀行,本國銀行,市佔率,8.25,MARKET_RATE
10005,彰化商業銀行,本國銀行,對中小企業,279378000000,LN_SME
10005,彰化商業銀行,本國銀行,佔放款%,27.35,LN_SME_RATE
10005,彰化商業銀行,本國銀行,市佔率,7.16,MARKET_RATE
10005,上海商業儲蓄銀行,本國銀行,對中小企業,116945000000,LN_SME
10005,上海商業儲蓄銀行,本國銀行,佔放款%,36.97,LN_SME_RATE
10005,上海商業儲蓄銀行,本國銀行,市佔率,3.0,MARKET_RATE
10005,台北富邦銀行,本國銀行,對中小企業,78994000000,LN_SME
10005,台北富邦銀行,本國銀行,佔放款%,9.56,LN_SME_RATE
10005,台北富邦銀行,本國銀行,市佔率,2.02,MARKET_RATE
10005,國泰世華商業銀行,本國銀行,對中小企業,103469000000,LN_SME
10005,國泰世華商業銀行,本國銀行,佔放款%,12.83,LN_SME_RATE
10005,國泰世華商業銀行,本國銀行,市佔率,2.65,MARKET_RATE
10005,中國輸出入銀行,本國銀行,對中小企業,6758000000,LN_SME
10005,中國輸出入銀行,本國銀行,佔放款%,13.83,LN_SME_RATE
10005,中國輸出入銀行,本國銀行,市佔率,0.17,MARKET_RATE
10005,高雄銀行,本國銀行,對中小企業,34656000000,LN_SME
10005,高雄銀行,本國銀行,佔放款%,21.98,LN_SME_RATE
10005,高雄銀行,本國銀行,市佔率,0.89,MARKET_RATE
10005,兆豐國際商業銀行,本國銀行,對中小企業,268921000000,LN_SME
10005,兆豐國際商業銀行,本國銀行,佔放款%,27.11,LN_SME_RATE
10005,兆豐國際商業銀行,本國銀行,市佔率,6.89,MARKET_RATE
10005,花旗,本國銀行,對中小企業,7696000000,LN_SME
10005,花旗,本國銀行,佔放款%,4.98,LN_SME_RATE
10005,花旗,本國銀行,市佔率,0.2,MARKET_RATE
10005,中華開發工業銀行,本國銀行,對中小企業,790000000,LN_SME
10005,中華開發工業銀行,本國銀行,佔放款%,1.31,LN_SME_RATE
10005,中華開發工業銀行,本國銀行,市佔率,0.02,MARKET_RATE
10005,臺灣工業銀行,本國銀行,對中小企業,3817000000,LN_SME
10005,臺灣工業銀行,本國銀行,佔放款%,7.2,LN_SME_RATE
10005,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
10005,匯豐,本國銀行,對中小企業,7175000000,LN_SME
10005,匯豐,本國銀行,佔放款%,4.95,LN_SME_RATE
10005,匯豐,本國銀行,市佔率,0.18,MARKET_RATE
10005,大台北商業銀行,本國銀行,對中小企業,1545000000,LN_SME
10005,大台北商業銀行,本國銀行,佔放款%,4.78,LN_SME_RATE
10005,大台北商業銀行,本國銀行,市佔率,0.04,MARKET_RATE
10005,華泰商業銀行,本國銀行,對中小企業,24636000000,LN_SME
10005,華泰商業銀行,本國銀行,佔放款%,27.91,LN_SME_RATE
10005,華泰商業銀行,本國銀行,市佔率,0.63,MARKET_RATE
10005,臺灣新光商業銀行,本國銀行,對中小企業,58139000000,LN_SME
10005,臺灣新光商業銀行,本國銀行,佔放款%,17.76,LN_SME_RATE
10005,臺灣新光商業銀行,本國銀行,市佔率,1.49,MARKET_RATE
10005,陽信商業銀行,本國銀行,對中小企業,31337000000,LN_SME
10005,陽信商業銀行,本國銀行,佔放款%,18.04,LN_SME_RATE
10005,陽信商業銀行,本國銀行,市佔率,0.8,MARKET_RATE
10005,板信商業銀行,本國銀行,對中小企業,24987000000,LN_SME
10005,板信商業銀行,本國銀行,佔放款%,23.21,LN_SME_RATE
10005,板信商業銀行,本國銀行,市佔率,0.64,MARKET_RATE
10005,三信商業銀行,本國銀行,對中小企業,13237000000,LN_SME
10005,三信商業銀行,本國銀行,佔放款%,15.57,LN_SME_RATE
10005,三信商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10005,聯邦商業銀行,本國銀行,對中小企業,23714000000,LN_SME
10005,聯邦商業銀行,本國銀行,佔放款%,12.45,LN_SME_RATE
10005,聯邦商業銀行,本國銀行,市佔率,0.61,MARKET_RATE
10005,遠東國際商業銀行,本國銀行,對中小企業,9325000000,LN_SME
10005,遠東國際商業銀行,本國銀行,佔放款%,4.04,LN_SME_RATE
10005,遠東國際商業銀行,本國銀行,市佔率,0.24,MARKET_RATE
10005,元大商業銀行,本國銀行,對中小企業,66982000000,LN_SME
